path,top_component,primary_domain,secondary_domains,all_domains,cross_domain,classification_confidence,classification_basis,review_treatment,is_test,is_fixture,is_example,is_generated,is_vendor,contains_embedded_tests,is_schema,is_doc,is_config,is_build,is_asset,is_symlink,lines,bytes
botmaker/src/java/com/twitter/botmaker/compiler/tuples/Tuple3.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,61,946
botmaker/src/java/com/twitter/botmaker/compiler/tuples/Tuple4.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,68,1089
botmaker/src/java/com/twitter/botmaker/compiler/types/FieldAccessibleType.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,16,382
botmaker/src/java/com/twitter/botmaker/compiler/types/StructTupleType.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,201,6118
botmaker/src/java/com/twitter/botmaker/compiler/types/Symbol.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,34,657
botmaker/src/java/com/twitter/botmaker/compiler/types/ThriftEnumType.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,21,546
botmaker/src/java/com/twitter/botmaker/compiler/types/ThriftStructType.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,838,27076
botmaker/src/java/com/twitter/botmaker/compiler/types/ThriftType.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,464,17170
botmaker/src/java/com/twitter/botmaker/compiler/types/TupleType.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,85,2526
botmaker/src/java/com/twitter/botmaker/compiler/types/Type.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,692,22685
botmaker/src/java/com/twitter/botmaker/compiler/types/TypeCompiler.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,114,3997
botmaker/src/java/com/twitter/botmaker/compiler/types/TypeContext.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,16,334
botmaker/src/java/com/twitter/botmaker/config/ConfigContainer.java,botmaker,D11,D16;D17,D11;D16;D17,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,27,719
botmaker/src/java/com/twitter/botmaker/config/ConfigNode.java,botmaker,D11,D16;D17,D11;D16;D17,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,59,1757
botmaker/src/java/com/twitter/botmaker/function/Block.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,157,5443
botmaker/src/java/com/twitter/botmaker/function/Constant.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,181,5407
botmaker/src/java/com/twitter/botmaker/function/DerivedFeatureCall.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,238,7609
botmaker/src/java/com/twitter/botmaker/function/Do.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,49,1200
botmaker/src/java/com/twitter/botmaker/function/DoAsync.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,63,1718
botmaker/src/java/com/twitter/botmaker/function/DoSequential.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,89,2568
botmaker/src/java/com/twitter/botmaker/function/FunctionNode.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,79,2528
botmaker/src/java/com/twitter/botmaker/function/FunctionNode0.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,72,2209
botmaker/src/java/com/twitter/botmaker/function/FunctionNode1.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,74,2429
botmaker/src/java/com/twitter/botmaker/function/FunctionNode1O1.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,110,3639
botmaker/src/java/com/twitter/botmaker/function/FunctionNode1O3.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,119,4152
botmaker/src/java/com/twitter/botmaker/function/FunctionNode2.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,77,2549
botmaker/src/java/com/twitter/botmaker/function/FunctionNode2O1.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,108,3828
botmaker/src/java/com/twitter/botmaker/function/FunctionNode3.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,79,2728
botmaker/src/java/com/twitter/botmaker/function/FunctionNode6O5.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,169,6748
botmaker/src/java/com/twitter/botmaker/function/GeneralNode.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,68,2139
botmaker/src/java/com/twitter/botmaker/function/IfThenElse.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,121,3679
botmaker/src/java/com/twitter/botmaker/function/Val.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,68,2009
botmaker/src/java/com/twitter/botmaker/function/Variable.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,56,1403
botmaker/src/java/com/twitter/botmaker/function/With.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,149,5067
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseAnd.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,36,855
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseInvert.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,53,1368
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseOp.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,39,1056
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseOr.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,41,940
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseSignedLeftShift.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,36,900
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseSignedRightShift.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,36,903
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseUnsignedRightShift.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,36,913
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseXor.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,36,855
botmaker/src/java/com/twitter/botmaker/function/bitwise/ReverseBits.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,54,1419
botmaker/src/java/com/twitter/botmaker/function/collection/Any.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,175,7073
botmaker/src/java/com/twitter/botmaker/function/collection/Contains.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,92,2850
botmaker/src/java/com/twitter/botmaker/function/collection/Copy.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,181,5769
botmaker/src/java/com/twitter/botmaker/function/collection/Count.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,73,2219
botmaker/src/java/com/twitter/botmaker/function/collection/Distinct.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,55,1682
botmaker/src/java/com/twitter/botmaker/function/collection/ElementAtIndex.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,61,1592
botmaker/src/java/com/twitter/botmaker/function/collection/Filter.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,218,8101
botmaker/src/java/com/twitter/botmaker/function/collection/First.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,51,1425
botmaker/src/java/com/twitter/botmaker/function/collection/FirstN.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,59,1651
botmaker/src/java/com/twitter/botmaker/function/collection/Flatten.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,63,1976
botmaker/src/java/com/twitter/botmaker/function/collection/Fold.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,190,6575
botmaker/src/java/com/twitter/botmaker/function/collection/ForEach.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,183,6853
botmaker/src/java/com/twitter/botmaker/function/collection/IndexAccessor.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,160,5087
botmaker/src/java/com/twitter/botmaker/function/collection/IsCollection.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,56,1481
botmaker/src/java/com/twitter/botmaker/function/collection/Last.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,51,1435
botmaker/src/java/com/twitter/botmaker/function/collection/LastN.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,55,1787
botmaker/src/java/com/twitter/botmaker/function/collection/ListAppend.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,73,1960
botmaker/src/java/com/twitter/botmaker/function/collection/ListConcat.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,64,1954
botmaker/src/java/com/twitter/botmaker/function/collection/ListJoin.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,69,1913
botmaker/src/java/com/twitter/botmaker/function/collection/ListOperator.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,57,1561
botmaker/src/java/com/twitter/botmaker/function/collection/ListPrepend.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,73,1971
botmaker/src/java/com/twitter/botmaker/function/collection/MapContains.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,63,1759
botmaker/src/java/com/twitter/botmaker/function/collection/MapEntries.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,62,1951
botmaker/src/java/com/twitter/botmaker/function/collection/MapGet.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,76,2049
botmaker/src/java/com/twitter/botmaker/function/collection/MapKeys.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,55,1675
botmaker/src/java/com/twitter/botmaker/function/collection/MapMerge.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,70,2088
botmaker/src/java/com/twitter/botmaker/function/collection/MapOperator.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,72,2103
botmaker/src/java/com/twitter/botmaker/function/collection/MapRemove.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,78,2221
botmaker/src/java/com/twitter/botmaker/function/collection/MapValues.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,53,1576
botmaker/src/java/com/twitter/botmaker/function/collection/PairFirst.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,53,1522
botmaker/src/java/com/twitter/botmaker/function/collection/PairSecond.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,54,1562
botmaker/src/java/com/twitter/botmaker/function/collection/Range.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,83,2033
botmaker/src/java/com/twitter/botmaker/function/collection/SetDiff.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,61,1637
botmaker/src/java/com/twitter/botmaker/function/collection/SetIntersect.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,70,2173
botmaker/src/java/com/twitter/botmaker/function/collection/SetOperator.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,57,1561
botmaker/src/java/com/twitter/botmaker/function/collection/SetSymmetricDiff.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,61,1690
botmaker/src/java/com/twitter/botmaker/function/collection/SetUnion.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,62,1731
botmaker/src/java/com/twitter/botmaker/function/collection/Slice.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,105,3434
botmaker/src/java/com/twitter/botmaker/function/collection/Sort.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,171,5888
botmaker/src/java/com/twitter/botmaker/function/collection/ToStructTuple.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,76,2511
botmaker/src/java/com/twitter/botmaker/function/collection/ToTuple.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,53,1496
botmaker/src/java/com/twitter/botmaker/function/conversion/Cast.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,163,5442
botmaker/src/java/com/twitter/botmaker/function/conversion/FromBase64.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,53,1497
botmaker/src/java/com/twitter/botmaker/function/conversion/FromHex.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,47,1347
botmaker/src/java/com/twitter/botmaker/function/conversion/StringFromBase64.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,49,1376
botmaker/src/java/com/twitter/botmaker/function/conversion/StringToBase64.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,49,1381
botmaker/src/java/com/twitter/botmaker/function/conversion/ThriftFromDict.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,83,2338
botmaker/src/java/com/twitter/botmaker/function/conversion/ToBase64.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,57,1698
botmaker/src/java/com/twitter/botmaker/function/conversion/ToBinary.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,54,1561
botmaker/src/java/com/twitter/botmaker/function/conversion/ToDouble.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,55,1474
botmaker/src/java/com/twitter/botmaker/function/conversion/ToHex.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,50,1498
botmaker/src/java/com/twitter/botmaker/function/conversion/ToList.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,60,1740
botmaker/src/java/com/twitter/botmaker/function/conversion/ToLong.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,55,1456
botmaker/src/java/com/twitter/botmaker/function/conversion/ToMap.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,83,2699
botmaker/src/java/com/twitter/botmaker/function/conversion/ToPair.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,95,2832
botmaker/src/java/com/twitter/botmaker/function/conversion/ToScript.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,47,1384
botmaker/src/java/com/twitter/botmaker/function/conversion/ToSet.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,60,1823
botmaker/src/java/com/twitter/botmaker/function/conversion/ToString.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,47,1312
botmaker/src/java/com/twitter/botmaker/function/conversion/ToThrift.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,78,2195
botmaker/src/java/com/twitter/botmaker/function/datetime/CurrentTimeMs.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,48,1305
botmaker/src/java/com/twitter/botmaker/function/datetime/StringToTimeMs.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,84,2590
botmaker/src/java/com/twitter/botmaker/function/datetime/TimeMsToString.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,87,2604
botmaker/src/java/com/twitter/botmaker/function/exception/Assert.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,70,1939
botmaker/src/java/com/twitter/botmaker/function/exception/Try.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,128,4146
botmaker/src/java/com/twitter/botmaker/function/exception/TryOrElse.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,107,3105
botmaker/src/java/com/twitter/botmaker/function/exception/TryWithStack.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,139,4903
botmaker/src/java/com/twitter/botmaker/function/feature/Exists.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,64,1864
botmaker/src/java/com/twitter/botmaker/function/feature/GetOrElse.java,botmaker,D11,D16,D11;D16,YES,HIGH,botmaker/label-system,FULL_SOURCE_REVIEW,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,96,2873
